keyword,last_position,last_rank_absolute,search_volume,etv_when_ranking,keyword_difficulty,cpc,search_intent,lost_url,url_type,is_brand,last_seen
monte design como glider,23,28,30,0.1,0,3.009999990463257,transactional,https://wassersfurniture.com/chair-monte-design-como-glider.html,legacy .html,False,2026-04-17 23:22:36 +00:00
monte ottoman,37,43,30,0.1,0,1.4300000667572021,informational,https://wassersfurniture.com/chair-monte-design-luca-nursery-glider.html,legacy .html,False,2026-04-17 23:23:08 +00:00
nash sofa american leather,23,27,30,0.1,0,1.7899999618530273,transactional,https://wassersfurniture.com/american-leather-nash-sectional-in-stock-on-display-20-day-rush-30-day-quickship.html,legacy .html,False,2026-04-14 03:38:56 +00:00
natural stone furniture,92,123,30,0.1,0,,transactional,https://wassersfurniture.com/shop-by-brand/r-z/stone-international.html,legacy .html,False,2026-04-17 22:16:30 +00:00
nuevo sofa,30,38,30,0.1,0,2.2899999618530273,transactional,https://wassersfurniture.com/shop-by-brand/l-p/nuevo-living.html,legacy .html,False,2026-04-17 21:15:40 +00:00
nursery rugs gender neutral,43,59,30,0.1,0,1.4800000190734863,transactional,https://wassersfurniture.com/baby-neutral-room-rug.html,legacy .html,False,2026-04-17 21:07:12 +00:00
odd knutsen,24,30,30,0.1,0,0.14000000059604645,informational,https://wassersfurniture.com/luna-low-back-chair.html,legacy .html,False,2026-04-17 23:43:39 +00:00
pablo brazo lamp,38,50,30,0.1,0,1.4199999570846558,transactional,https://wassersfurniture.com/shop-by-brand/l-p/pablo-designs.html,legacy .html,False,2026-03-28 13:03:08 +00:00
pablo designs floor lamps,41,54,30,0.1,0,2.940000057220459,navigational,https://wassersfurniture.com/pablo-clamp-floor-lamp.html,legacy .html,False,2026-03-01 13:58:29 +00:00
pablo pendant light,52,63,30,0.1,2,2.4800000190734863,informational,https://wassersfurniture.com/shop-by-brand/l-p/pablo-designs.html,legacy .html,False,2026-03-28 13:02:15 +00:00
pietro costantini dining set,35,49,30,0.1,0,0.15000000596046448,transactional,https://wassersfurniture.com/shop-by-brand/a-c/costantini-pietro-furniture.html?p=7,legacy category,False,2026-04-17 19:20:42 +00:00
pixo lamp,23,29,30,0.1,0,0.6899999976158142,transactional,https://wassersfurniture.com/pablo-pixo-table-lamp.html,legacy .html,False,2026-04-17 19:24:57 +00:00
rock candy art,44,60,30,0.1,0,0.019999999552965164,transactional,https://wassersfurniture.com/blown-glass-rock-candy-wall-art.html,legacy .html,False,2026-02-28 06:58:16 +00:00
romina crib review,23,29,30,0.1,0,3.630000114440918,informational,https://wassersfurniture.com/romina-furniture-new-york-crib.html,legacy .html,False,2026-04-13 17:50:29 +00:00
romina crib reviews,31,38,30,0.1,0,3.630000114440918,informational,https://wassersfurniture.com/romina-furniture-new-york-crib.html,legacy .html,False,2026-04-13 17:51:35 +00:00
romina furniture review,31,32,30,0.1,0,3.630000114440918,informational,https://wassersfurniture.com/romina-furniture-new-york-crib.html,legacy .html,False,2026-04-13 17:52:48 +00:00
romina furniture reviews,33,39,30,0.1,0,3.630000114440918,informational,https://wassersfurniture.com/romina-furniture-new-york-crib.html,legacy .html,False,2026-04-13 17:51:45 +00:00
sea chest coffee table,53,60,30,0.1,0,0.33000001311302185,transactional,https://wassersfurniture.com/steamer-trunk-coffee-table-on-display-quickship.html,legacy .html,False,2025-10-18 07:29:05 +00:00
sectional couches for sale houston,56,67,30,0.1,0,11.329999923706055,transactional,https://wassersfurniture.com/kac-houston-sectional-down-cushions-premium-genuine-leather.html,legacy .html,False,2026-03-10 13:32:44 +00:00
simmons sectionals,93,107,30,0.1,0,1.6800000667572021,navigational,https://wassersfurniture.com/shop-by-brand/r-z/simmons.html,legacy .html,False,2026-02-27 23:45:24 +00:00
somers furniture,32,39,30,0.1,2,5.800000190734863,navigational,https://wassersfurniture.com/,homepage,False,2026-04-17 05:19:35 +00:00
sonos amp watts per channel,42,54,30,0.1,0,4.75,informational,https://wassersfurniture.com/sonos-connect-amp.html,legacy .html,False,2026-03-28 04:29:43 +00:00
sonos connect 2nd gen,24,34,30,0.1,0,0.28999999165534973,transactional,https://wassersfurniture.com/sonos-connect-amp.html,legacy .html,False,2026-04-17 06:25:49 +00:00
sonos connect amp s1,39,57,30,0.1,0,0.7400000095367432,transactional,https://wassersfurniture.com/sonos-connect-amp.html,legacy .html,False,2026-04-17 07:10:39 +00:00
sonos model connect amp,28,43,30,0.1,0,0.5400000214576721,transactional,https://wassersfurniture.com/sonos-connect-amp.html,legacy .html,False,2026-04-17 06:32:51 +00:00
sonos play 3 gen 2,45,53,30,0.1,0,,transactional,https://wassersfurniture.com/sonos-play-3.html,legacy .html,False,2026-04-17 05:23:53 +00:00
tempur pedic contour elite breeze king,46,51,30,0.1,0,3.569999933242798,transactional,https://wassersfurniture.com/tempur-cloud-luxe-breeze.html,legacy .html,False,2026-04-13 13:18:23 +00:00
tempur pedic luxe breeze king mattress,35,46,30,0.1,0,6.730000019073486,transactional,https://wassersfurniture.com/tempur-cloud-luxe-breeze.html,legacy .html,False,2026-04-13 13:18:23 +00:00
tempur-contour elite breeze king,40,44,30,0.1,0,3.569999933242798,transactional,https://wassersfurniture.com/tempur-cloud-luxe-breeze.html,legacy .html,False,2026-03-26 09:47:36 +00:00
tessellated stone end table,29,38,30,0.1,0,0.07999999821186066,transactional,https://wassersfurniture.com/parson-end-table-tessellate-stone.html,legacy .html,False,2026-03-28 01:35:22 +00:00
thayer coggin ottoman,51,60,30,0.1,0,7.050000190734863,navigational,https://wassersfurniture.com/shop-by-brand/r-z/thayer-coggin.html,legacy .html,False,2026-04-17 02:05:33 +00:00
thayer coggin sectional sofa,36,44,30,0.1,0,0.20999999344348907,transactional,https://wassersfurniture.com/thayer-coggin-design-classic-825-sectional-sofa-milo-baughman.html,legacy .html,False,2026-04-17 02:05:57 +00:00
thuma trundle bed,45,53,30,0.1,0,3.5799999237060547,informational,https://wassersfurniture.com/monte-design-dorma-trundle-bed.html,legacy .html,False,2026-03-28 00:15:52 +00:00
toscana coffee table,34,46,30,0.1,0,2.700000047683716,transactional,https://wassersfurniture.com/tuscany-coffee-table.html,legacy .html,False,2026-04-17 00:45:09 +00:00
trunk style coffee table with storage,59,77,30,0.1,0,0.3400000035762787,transactional,https://wassersfurniture.com/steamer-trunk-coffee-table-on-display-quickship.html,legacy .html,False,2026-04-16 23:50:56 +00:00
trunk used as coffee table,67,88,30,0.1,0,0.3400000035762787,transactional,https://wassersfurniture.com/steamer-trunk-coffee-table-on-display-quickship.html,legacy .html,False,2026-04-17 00:01:20 +00:00
trunks to use as coffee table,55,75,30,0.1,0,0.3400000035762787,transactional,https://wassersfurniture.com/steamer-trunk-coffee-table-on-display-quickship.html,legacy .html,False,2026-04-17 07:59:49 +00:00
trunks used as coffee tables,59,82,30,0.1,0,0.3400000035762787,transactional,https://wassersfurniture.com/steamer-trunk-coffee-table-on-display-quickship.html,legacy .html,False,2026-04-17 00:01:28 +00:00
trunks used for coffee tables,62,85,30,0.1,0,0.3400000035762787,transactional,https://wassersfurniture.com/steamer-trunk-coffee-table-on-display-quickship.html,legacy .html,False,2026-04-17 08:00:04 +00:00
type of glass for table top,82,104,30,0.1,0,1.690000057220459,informational,https://wassersfurniture.com/furniture/diningroom/glass-tops.html,legacy .html,False,2026-04-16 23:45:47 +00:00
vanguard michael weiss,42,47,30,0.1,0,0.699999988079071,informational,https://wassersfurniture.com/shop-by-brand/r-z/vanguard.html,legacy .html,False,2026-04-16 23:01:55 +00:00
vanguard mirrors,30,37,30,0.1,0,0.009999999776482582,navigational,https://wassersfurniture.com/shop-by-brand/r-z/vanguard.html,legacy .html,False,2026-04-16 23:02:42 +00:00
watercolor accent chair,35,48,30,0.1,0,0.47999998927116394,transactional,https://wassersfurniture.com/furniture/livingroom/chairs.html,legacy .html,False,2026-03-27 19:33:02 +00:00
what is a water crib,71,85,30,0.1,0,,informational,https://wassersfurniture.com/little-wasser-s/cribs.html,legacy .html,False,2026-04-16 21:52:56 +00:00
where to buy usa premium leather furniture,43,60,30,0.1,0,1.8899999856948853,transactional,https://wassersfurniture.com/shop-by-brand/a-c/american-leather.html,legacy .html,False,2026-03-27 16:44:40 +00:00
white dresser with espresso top,32,44,30,0.1,0,0.550000011920929,transactional,https://wassersfurniture.com/ryder-modern-art-deco-cream-white-espresso-nightstand.html,legacy .html,False,2026-04-16 20:38:36 +00:00
white wood beaded chandelier,38,49,30,0.1,0,2.819999933242798,transactional,https://wassersfurniture.com/little-wasser-s-boho-wood-bead-chandelier.html,legacy .html,False,2026-04-16 20:30:55 +00:00
world market wood bead chandelier,28,35,30,0.1,0,1.0099999904632568,transactional,https://wassersfurniture.com/little-wasser-s-boho-wood-bead-chandelier.html,legacy .html,False,2026-03-10 11:38:17 +00:00
vanguard cleo bed,16,20,20,0.1,0,0.7799999713897705,transactional,https://wassersfurniture.com/vanguard-furniture-cleo-upholstered-bed-showroom-sample-sale.html,legacy .html,False,2026-03-27 21:01:01 +00:00
je ekornes,18,22,20,0.1,14,0.9900000095367432,informational,https://wassersfurniture.com/ekornes-stressless-you-james-chair-ottoman-1.html,legacy .html,False,2026-03-10 17:20:59 +00:00
thayer coggin high point nc,19,22,20,0.1,0,,navigational,https://wassersfurniture.com/shop-by-brand/r-z/thayer-coggin.html?p=2,legacy category,False,2026-02-27 17:42:42 +00:00
leather lounge chairs for sale,46,68,20,0.1,0,1.9500000476837158,transactional,https://wassersfurniture.com/shop-by-brand/a-c/american-leather/chairs.html,legacy .html,False,2026-03-02 12:14:27 +00:00
linie design dotto,86,98,20,0.1,0,,informational,https://wassersfurniture.com/shop-by-brand/l-p/linie-design.html,legacy .html,False,2026-02-07 00:40:34 +00:00
monte glider and ottoman,23,28,20,0.1,0,3.309999942779541,navigational,https://wassersfurniture.com/chair-monte-design-luca-nursery-glider.html,legacy .html,False,2026-04-17 23:23:01 +00:00
naos dining table,28,33,20,0.1,0,0.9599999785423279,transactional,https://wassersfurniture.com/naos-coffee-table-hula-motion-quickship.html,legacy .html,False,2026-04-17 22:12:18 +00:00
naos dining tables,24,33,20,0.1,0,0.9599999785423279,transactional,https://wassersfurniture.com/naos-coffee-table-hula-motion-quickship.html,legacy .html,False,2026-03-28 15:37:45 +00:00
parker ii sofa,90,106,20,0.1,0,,transactional,https://wassersfurniture.com/american-leather-parker-leather-sofa-showroom-sample-sale.html,legacy .html,False,2026-03-01 13:17:26 +00:00
rogers chair,32,37,20,0.1,0,,transactional,https://wassersfurniture.com/roger-lounge-chair-thayer-coggin.html,legacy .html,False,2026-04-17 10:16:01 +00:00
sonos speaker model play 1,29,40,20,0.1,0,0.05999999865889549,transactional,https://wassersfurniture.com/sonos-play-1.html,legacy .html,False,2026-03-28 04:28:02 +00:00
sonos speaker model play:1,31,41,20,0.1,0,0.05999999865889549,transactional,https://wassersfurniture.com/sonos-play-1.html,legacy .html,False,2026-03-28 04:28:44 +00:00
sonos speakers model play 1,31,39,20,0.1,0,0.05999999865889549,transactional,https://wassersfurniture.com/sonos-play-1.html,legacy .html,False,2026-04-17 06:26:43 +00:00
sonos speakers model play:1,30,38,20,0.1,0,0.05999999865889549,transactional,https://wassersfurniture.com/sonos-play-1.html,legacy .html,False,2026-04-17 06:28:05 +00:00
thayer coggin lounge chair,43,53,20,0.1,0,1.090000033378601,transactional,https://wassersfurniture.com/thayer-coggin-cruisin-lounge-chair-milo-baughman.html,legacy .html,False,2026-03-28 01:22:41 +00:00
usa furniture and leather,67,86,20,0.1,0,9.239999771118164,navigational,https://wassersfurniture.com/shop-by-brand/a-c/american-leather.html,legacy .html,False,2026-03-27 21:27:48 +00:00
usa premium leather sectional,58,78,20,0.1,0,1.9800000190734863,transactional,https://wassersfurniture.com/shop-by-brand/a-c/american-leather/sectionals.html?p=4,legacy category,False,2026-03-08 06:28:50 +00:00
vanguard end tables,33,49,20,0.1,0,4.630000114440918,transactional,https://wassersfurniture.com/vanguard-w334e-nb-graham-end-table.html,legacy .html,False,2026-02-27 01:47:49 +00:00
woven coffee table trunk,53,67,20,0.1,0,1.1800000667572021,transactional,https://wassersfurniture.com/steamer-trunk-coffee-table-on-display-quickship.html,legacy .html,False,2026-03-27 14:55:41 +00:00
lisben sofa,24,27,10,0.1,0,,transactional,https://wassersfurniture.com/american-leather-lisben-sofa-sectional.html,legacy .html,False,2026-03-08 12:32:14 +00:00
roomsense leather chair,80,90,10,0.1,0,,transactional,https://wassersfurniture.com/shop-by-brand/a-c/american-leather/chairs.html,legacy .html,False,2026-02-24 19:30:45 +00:00
sonos amp versions,38,45,30,0.0,0,,informational,https://wassersfurniture.com/sonos-connect-amp.html,legacy .html,False,2026-04-17 06:31:46 +00:00
leather lounge chair for sale,54,80,20,0.0,0,1.9500000476837158,transactional,https://wassersfurniture.com/shop-by-brand/a-c/american-leather/chairs.html,legacy .html,False,2026-03-02 12:12:30 +00:00
shabbat dinner table setting,33,47,20,0.0,0,0.6200000047683716,informational,https://wassersfurniture.com/furniture/diningroom/shabbos-tables.html,legacy .html,False,2026-04-17 12:27:08 +00:00
